Date,Open,High,Low,Close,Adj Close,Volume,Returns_1,Returns_2,Returns_3,Returns_4,Returns_5
2023-02-23,4018.60009765625,4028.300048828125,3969.18994140625,4012.320068359375,4012.320068359375,3952940000,0.005329429416074394,0.003747487113775927,-0.016368851408667506,-0.019090957979252976,-0.03261645918402789
2023-02-24,3973.239990234375,3978.25,3943.080078125,3970.0400390625,3970.0400390625,3877700000,-0.010537551485558128,-0.005264281206344146,-0.006829553710185121,-0.026733915279747333,-0.02942733751219606
2023-02-27,3992.360107421875,4018.050048828125,3973.550048828125,3982.239990234375,3982.239990234375,3836950000,0.0030730045671669703,-0.0074969288622329655,-0.002207453799367154,-0.003777536392761127,-0.023743064156333205
2023-02-28,3977.18994140625,3997.5,3968.97998046875,3970.14990234375,3970.14990234375,5043400000,-0.0030360018281855305,2.7673091497648628e-05,-0.010510170000686991,-0.0052367537937820785,-0.006802069613552231
2023-03-01,3963.340087890625,3971.72998046875,3939.050048828125,3951.389892578125,3951.389892578125,4249480000,-0.004725264845680033,-0.0077469207611554625,-0.004697722516868952,-0.015185771509540702,-0.009937273590854945
2023-03-02,3938.679931640625,3990.840087890625,3928.159912109375,3981.35009765625,3981.35009765625,4244900000,0.0075821940867943916,0.002821101365942935,-0.0002234653311471435,0.002848852526036616,-0.0077187188896893355
2023-03-03,3998.02001953125,4048.2900390625,3995.169921875,4045.639892578125,4045.639892578125,4084730000,0.0161477371607488,0.023852366524758528,0.019014392930052804,0.01592066337016984,0.01904259220858573
2023-03-06,4055.14990234375,4078.489990234375,4044.610107421875,4048.419921875,4048.419921875,4000870000,0.0006871667698291617,0.016846000118962756,0.024555923848245342,0.019714625758852078,0.016618770290820706
2023-03-07,4048.260009765625,4050.0,3980.31005859375,3986.3701171875,3986.3701171875,3922500000,-0.015326919115337678,-0.014650284495008492,0.0012608837223848646,0.00885263807428327,0.004085542169119272
2023-03-08,3987.550048828125,4000.409912109375,3969.760009765625,3992.010009765625,3992.010009765625,3535570000,0.0014147940136839399,-0.01393380953506651,-0.013256217616126942,0.0026774616268110396,0.010279956747319963
2023-03-09,3998.659912109375,4017.81005859375,3908.699951171875,3918.320068359375,3918.320068359375,4445260000,-0.01845935787384867,-0.01707068004918122,-0.03213595823216142,-0.03147087422494599,-0.0158313204694005
2023-03-10,3912.77001953125,3934.050048828125,3846.320068359375,3861.590087890625,3861.590087890625,5518190000,-0.01447813845705137,-0.03267023919177425,-0.03130166683692459,-0.046148827836477446,-0.04549337300760414
2023-03-13,3835.1201171875,3905.050048828125,3808.860107421875,3855.760009765625,3855.760009765625,6558020000,-0.001509761003189447,-0.015966040931399528,-0.03413067594186703,-0.032764169804188725,-0.0475889151390565
2023-03-14,3894.010009765625,3937.2900390625,3873.6298828125,3919.2900390625,3919.2900390625,5665870000,0.016476655480623936,0.01494201866552669,0.00024754759340805954,-0.018216379850058195,-0.01682735826153714
2023-03-15,3876.739990234375,3894.260009765625,3838.239990234375,3891.929931640625,3891.929931640625,6594010000,-0.00698088356543769,0.009380750301728025,0.007856826607552492,-0.0067350640729560984,-0.025070096988778823
2023-03-16,3878.929931640625,3964.4599609375,3864.110107421875,3960.280029296875,3960.280029296875,5695790000,0.017562006217166637,0.010458524331151464,0.027107501314015403,0.025556814462448285,0.01070866090708833
2023-03-17,3958.68994140625,3958.909912109375,3901.27001953125,3916.639892578125,3916.639892578125,9354280000,-0.011019457310067593,0.006349025129309904,-0.0006761802413094431,0.01578933405043559,0.014255734926430508
2023-03-20,3917.469970703125,3956.6201171875,3916.889892578125,3951.570068359375,3951.570068359375,5347140000,0.008918403718310097,-0.0021993295608053742,0.01532405201694087,0.008236193028622107,0.02484855342425063
2023-03-21,3975.889892578125,4009.080078125,3971.18994140625,4002.8701171875,4002.8701171875,4920240000,0.012982193897784988,0.022016378062424735,0.010754312214175998,0.02850518572930949,0.0213253107812843
2023-03-22,4002.0400390625,4039.489990234375,3936.169921875,3936.969970703125,3936.969970703125,4533010000,-0.01646322377571363,-0.003694758641167639,0.005190693727938678,-0.0058859622100734255,0.011572674702166053
2023-03-23,3959.2099609375,4007.659912109375,3919.050048828125,3948.719970703125,3948.719970703125,4991600000,0.0029845287333754023,-0.013527830006740738,-0.0007212570211195812,0.00819071423589146,-0.0029190003000374443
2023-03-24,3939.2099609375,3972.739990234375,3909.159912109375,3970.989990234375,3970.989990234375,4583970000,0.005639807253104534,0.008641168153277645,-0.007964317107427066,0.004914482481405802,0.01387671553855152
2023-03-27,3982.929931640625,4003.830078125,3970.489990234375,3977.530029296875,3977.530029296875,4233540000,0.0016469543057482383,0.007296050063691828,0.010302354068122632,-0.00633047966803113,0.0065695307152375815
2023-03-28,3974.1298828125,3979.199951171875,3951.530029296875,3971.27001953125,3971.27001953125,4014600000,-0.0015738434957162095,7.051876171026983e-05,0.005710723727038403,0.008712296279465681,-0.007894359979497168
2023-03-29,3999.530029296875,4030.590087890625,3999.530029296875,4027.81005859375,4027.81005859375,4145250000,0.014237268879836451,0.012641018151096972,0.014308791636118201,0.0200292977160752,0.02307360446399387
2023-03-30,4046.739990234375,4057.85009765625,4032.10009765625,4050.830078125,4050.830078125,3930860000,0.005715269388667954,0.020033908095511643,0.018428534363845506,0.02010583962361312,0.025859039936856565
2023-03-31,4056.179931640625,4110.75,4056.179931640625,4109.31005859375,4109.31005859375,4525120000,0.014436542471763847,0.020234320589698873,0.03475967093237187,0.03313112115464545,0.03483264090303373
2023-04-03,4102.2001953125,4127.66015625,4098.7900390625,4124.509765625,4124.509765625,4234700000,0.0036988464765423945,0.018188787502561476,0.02400801071165981,0.03858708809526834,0.03695251456193471
2023-04-04,4128.02978515625,4133.1298828125,4086.8701171875,4100.60009765625,4100.60009765625,4227800000,-0.005796972083329965,-0.0021195677165525284,0.012286375525849547,0.018071864860458087,0.03256642773947305
2023-04-05,4094.5,4099.68994140625,4072.56005859375,4090.3798828125,4090.3798828125,3968020000,-0.002492370531228194,-0.008274894412167333,-0.004606655499665102,0.009763382794325093,0.01553445254580721
2023-04-06,4081.14990234375,4107.31982421875,4069.840087890625,4105.02001953125,4105.02001953125,3486690000,0.0035791630944272956,0.0010778719625759159,-0.004725348514430405,-0.001043980376591036,0.013377490628126543
2023-04-10,4085.199951171875,4109.5,4072.550048828125,4109.10986328125,4109.10986328125,3423650000,0.0009963029974375814,0.004579032022784091,0.0020752488470807684,-0.003733753395881778,-4.871749993196062e-05
2023-04-11,4110.2900390625,4124.259765625,4102.60986328125,4108.93994140625,4108.93994140625,3665830000,-4.1352477946232646e-05,0.0009549093198935044,0.0045374901905170795,0.00203381055245222,-0.0037749514738730783
2023-04-12,4121.72021484375,4134.3701171875,4086.93994140625,4091.949951171875,4091.949951171875,3633120000,-0.004134884052006904,-0.0041760655422515836,-0.0031839231714313465,0.000383844142685108,-0.0021094830703728418
2023-04-13,4100.0400390625,4150.259765625,4099.39990234375,4146.22021484375,4146.22021484375,3596590000,0.01326268999363811,0.009072966256289838,0.00903123858870658,0.010036539436220515,0.01365162494219363
2023-04-14,4140.10986328125,4163.18994140625,4113.2001953125,4137.64013671875,4137.64013671875,3575690000,-0.0020693734728036706,0.011165871061983523,0.006984817427795553,0.006943176110340676,0.00794639661494867
2023-04-17,4137.169921875,4151.72021484375,4123.18017578125,4151.31982421875,4151.31982421875,3611180000,0.00330615690296554,0.0012299417567700477,0.014508944086638387,0.01031406723311612,0.010272288242932026
2023-04-18,4164.259765625,4169.47998046875,4140.35986328125,4154.8701171875,4154.8701171875,3536640000,0.0008552202959737354,0.004164204691424311,0.0020862139238968513,0.01537657272606796,0.011178108328721681
2023-04-19,4139.330078125,4162.56982421875,4134.490234375,4154.52001953125,4154.52001953125,3572560000,-8.42619976980652e-05,0.0007708862357052038,0.004079591809520222,0.002001776137646072,0.015291015067634417
2023-04-20,4130.47998046875,4148.56982421875,4114.56982421875,4129.7900390625,4129.7900390625,3772080000,-0.00595254815297297,-0.006036308577072269,-0.005186250654706348,-0.0018972403101433777,-0.003962687684177735
2023-04-21,4132.14013671875,4138.02001953125,4113.85986328125,4133.52001953125,4133.52001953125,3611750000,0.0009031888869577287,-0.005054735541356048,-0.005138571616939536,-0.004287745931704889,-0.0009957649895496745
2023-04-24,4132.06982421875,4142.41015625,4117.77001953125,4137.0400390625,4137.0400390625,3290940000,0.0008515791660903549,0.0017555371898871908,-0.0042074608827429305,-0.004291368351381664,-0.0034398181207195844
2023-04-25,4126.43017578125,4126.43017578125,4071.3798828125,4071.6298828125,4071.6298828125,3978640000,-0.015810858882773227,-0.014972743914705489,-0.014083078243658842,-0.019951796195244342,-0.020034377014737315
2023-04-26,4087.780029296875,4089.669921875,4049.35009765625,4055.989990234375,4055.989990234375,3837030000,-0.003841187197329843,-0.019591313611383776,-0.018756417999801323,-0.017870169701140082,-0.023716344808465295
2023-04-27,4075.2900390625,4138.240234375,4075.2900390625,4135.35009765625,4135.35009765625,3750550000,0.01956614972249704,0.01564980528135207,-0.0004084904642674969,0.0004427408398539612,0.0013463296054179175
2023-04-28,4129.6298828125,4170.06005859375,4127.18017578125,4169.47998046875,4169.47998046875,4087800000,0.008253202753460531,0.027980835876721954,0.024032169050851815,0.007841340934568564,0.008699597623232913
2023-05-01,4166.7900390625,4186.919921875,4164.1201171875,4167.8701171875,4167.8701171875,3321370000,-0.0003861064902076494,0.007863909648104794,0.027583925804180787,0.02363678358419974,0.0074522068517342
2023-05-02,4164.10009765625,4164.10009765625,4089.719970703125,4119.580078125,4119.580078125,4486130000,-0.011586262936400304,-0.011967895895291014,-0.0038134666131866,0.015678068250595034,0.011776658658222194
2023-05-03,4122.25,4148.2998046875,4088.860107421875,4090.75,4090.75,4246510000,-0.006998305064656485,-0.018503483798468556,-0.018882445973490203,-0.010785083875130108,0.008570043281496353
2023-05-04,4082.550048828125,4082.610107421875,4048.280029296875,4061.219970703125,4061.219970703125,4920090000,-0.007218732334382416,-0.014166518507982784,-0.02558864443605624,-0.025964870984571564,-0.017925961575814053
2023-05-05,4084.72998046875,4147.02001953125,4084.72998046875,4136.25,4136.25,4186270000,0.018474751389515376,0.011122654769907703,0.004046509974042545,-0.007586636890891785,-0.007969814131357
2023-05-08,4136.97998046875,4142.2998046875,4123.81005859375,4138.1201171875,4138.1201171875,3641640000,0.0004521286642489297,0.018935233018432474,0.011579812305200665,0.00450046818144112,-0.007137938362646312
2023-05-09,4124.25,4130.35009765625,4116.64990234375,4119.169921875,4119.169921875,3810140000,-0.004579421277258522,-0.004129363100634609,0.014269099332199442,0.006947362189085204,-9.956263556520906e-05
2023-05-10,4143.740234375,4154.27978515625,4098.919921875,4137.64013671875,4137.64013671875,4057160000,0.004483965263404999,-0.00011598997978734538,0.0003360862420671573,0.018817046741349985,0.0114624791832183
2023-05-11,4132.240234375,4132.7998046875,4109.2900390625,4130.6201171875,4130.6201171875,3752900000,-0.0016966239932159066,0.002779733667138462,-0.001812417181620507,-0.0013611079631308254,0.017088497295151273
2023-05-12,4138.5400390625,4143.740234375,4099.1201171875,4124.080078125,4124.080078125,3533740000,-0.0015833068345566526,-0.0032772445514083204,0.0011920256612683033,-0.0033928544036663233,-0.0029422597461469246
2023-05-15,4126.64990234375,4141.25,4110.27001953125,4136.27978515625,4136.27978515625,3562170000,0.0029581644391338813,0.0013701739226030796,-0.0003287747405646968,0.0041537163083240625,-0.0004447265857765448
2023-05-16,4127.9501953125,4135.5400390625,4109.85986328125,4109.89990234375,4109.89990234375,3654200000,-0.006377683373153031,-0.0034383851701775825,-0.0050162479859944265,-0.006704361292521388,-0.0022504581522654332
2023-05-17,4122.85009765625,4164.669921875,4113.6201171875,4158.77001953125,4158.77001953125,4039080000,0.011890829058788244,0.005437309742853946,0.008411558638313776,0.006814933725475925,0.005106747352189078
2023-05-18,4157.68017578125,4202.2001953125,4153.5,4198.0498046875,4198.0498046875,3980500000,0.009445048649426635,0.02144818716715724,0.01493371404732402,0.01793605486829697,0.01632434975548236
2023-05-19,4204.14990234375,4212.91015625,4180.2001953125,4191.97998046875,4191.97998046875,4041900000,-0.0014458676054706077,0.007985524754081874,0.019971308322665582,0.013466254268482913,0.016464254102122267
2023-05-22,4190.77978515625,4209.22021484375,4179.68017578125,4192.6298828125,4192.6298828125,3728520000,0.0001550346964389604,-0.0012910570686770484,0.00814179748392685,0.020129439264827687,0.013623376701564549
2023-05-23,4176.7998046875,4185.68017578125,4142.5400390625,4145.580078125,4145.580078125,4155320000,-0.011222026747550129,-0.011068731854621539,-0.012498595539269908,-0.0031715967327610173,0.008681519411434468
2023-05-24,4132.9599609375,4132.9599609375,4103.97998046875,4115.240234375,4115.240234375,3739160000,-0.007318600335353365,-0.018458497554185604,-0.01830632456531167,-0.019725723649118176,-0.010466985419202435
2023-05-25,4155.7099609375,4165.740234375,4129.72998046875,4151.27978515625,4151.27978515625,4147760000,0.008757581265902425,0.0013748876933594723,-0.00986256808066055,-0.009709062424470116,-0.011140892011101688
2023-05-26,4156.16015625,4212.8701171875,4156.16015625,4205.4501953125,4205.4501953125,3715460000,0.01304908677799732,0.02192094648180376,0.014441915500177371,0.0030578211905982755,0.0032133299554173433
2023-05-30,4226.7099609375,4231.10009765625,4192.18017578125,4205.52001953125,4205.52001953125,4228510000,1.660326849850513e-05,0.013065906703987329,0.02193791370966247,0.014458758551676665,0.0030744752289231236
2023-05-31,4190.740234375,4195.43994140625,4166.14990234375,4179.830078125,4179.830078125,5980670000,-0.006108624209833935,-0.006092122364463326,0.00687746778013798,0.01569527902902834,0.0082618112193098
2023-06-01,4183.02978515625,4232.43017578125,4171.64013671875,4221.02001953125,4221.02001953125,4391860000,0.009854453563032717,0.0036856321995888397,0.003702296661628468,0.016799695030041306,0.02570440099041149
2023-06-02,4241.009765625,4290.669921875,4241.009765625,4282.3701171875,4282.3701171875,4454200000,0.014534424705965554,0.024532107082328558,0.01827362544925326,0.018290532119661584,0.03157829363850406
2023-06-05,4282.990234375,4299.27978515625,4266.81982421875,4273.7900390625,4273.7900390625,3813290000,-0.0020035816359177394,0.012501722163618112,0.022479373367170208,0.016233431112963714,0.01625030390947768
2023-06-06,4271.33984375,4288.330078125,4263.08984375,4283.85009765625,4283.85009765625,3996560000,0.0023538963079141606,0.0003455984485811747,0.01488504622917608,0.024886183789057714,0.018625539234439437
2023-06-07,4285.47021484375,4299.18994140625,4263.9599609375,4267.52001953125,4267.52001953125,4537800000,-0.0038120096998572883,-0.0014670864675011552,-0.0034677286759143833,0.01101629458871023,0.020979307715204065
2023-06-08,4268.68994140625,4298.009765625,4261.06982421875,4293.93017578125,4293.93017578125,3826740000,0.0061886426142414575,0.002353041748709872,0.004712476872908766,0.002699453404868768,0.01727311311309454
2023-06-09,4304.8798828125,4322.6201171875,4291.7001953125,4298.85986328125,4298.85986328125,3786510000,0.001148059539441082,0.007343807083872278,0.0035038027201772515,0.0058659466163784035,0.003850612077542559
2023-06-12,4308.31982421875,4340.1298828125,4304.3701171875,4338.93017578125,4338.93017578125,3945670000,0.009321148810237156,0.010479909583488434,0.016733408612771727,0.012857610996970914,0.015241772787939478
2023-06-13,4352.60986328125,4375.3701171875,4349.31005859375,4369.009765625,4369.009765625,4275400000,0.006932489951473775,0.016318257532174085,0.017485051402842178,0.023781902751307538,0.01987923620748111
2023-06-14,4366.2900390625,4391.81982421875,4337.85009765625,4372.58984375,4372.58984375,4252110000,0.0008194255259321714,0.007757596136630518,0.01715105465486677,0.018318804626215934,0.02462081577540931
2023-06-15,4365.330078125,4439.2001953125,4362.60009765625,4425.83984375,4425.83984375,4176690000,0.01217813742034668,0.013007542022939411,0.020030206628780745,0.029538059975704467,0.030720030966677303
2023-06-16,4440.9501953125,4448.47021484375,4407.43994140625,4409.58984375,4409.58984375,6848600000,-0.0036716195284263176,0.008461804404747975,0.009288163749204825,0.016285043802537702,0.025757987929439397
2023-06-20,4396.10986328125,4400.14990234375,4367.18994140625,4388.7099609375,4388.7099609375,4055790000,-0.0047351076976228645,-0.008389341712157439,0.003686629151952392,0.00450907559591629,0.011472824668649295
2023-06-21,4380.009765625,4386.22021484375,4360.14013671875,4365.68994140625,4365.68994140625,3709330000,-0.005245281583003636,-0.009955552307426507,-0.013590618835584656,-0.001577989839045224,-0.000759857358266891
2023-06-22,4355.39990234375,4382.25,4351.81982421875,4381.89013671875,4381.89013671875,3511000000,0.003710798414438443,-0.0015539473511466673,-0.00628169694070535,-0.009930252467972633,0.0021269529732004244
2023-06-23,4354.169921875,4366.5498046875,4341.33984375,4348.330078125,4348.330078125,6053620000,-0.007658808766684566,-0.003976430647674056,-0.009200854732235308,-0.013892395391790768,-0.017513007330000052
2023-06-26,4344.83984375,4362.06005859375,4328.080078125,4328.81982421875,4328.81982421875,3415030000,-0.004486838293256468,-0.01211128322348587,-0.00844542733962994,-0.013646410278148502,-0.018316900753418297
2023-06-27,4337.35986328125,4384.419921875,4335.0,4378.41015625,4378.41015625,3573500000,0.011455854954693034,0.0069176160927439945,-0.0007941733727162559,0.0029136780244298777,-0.002346886620254063
2023-06-28,4367.47998046875,4390.35009765625,4360.22021484375,4376.85986328125,4376.85986328125,3739330000,-0.00035407668843834283,0.0110977220150692,0.006561090037707551,-0.0011479688628768248,0.002558569670525479
2023-06-29,4374.93994140625,4398.39013671875,4371.97021484375,4396.43994140625,4396.43994140625,3696660000,0.004473544672805918,0.004117884006484163,0.015620912843075763,0.011063986039899554,0.003320440319938056
2023-06-30,4422.43994140625,4458.47998046875,4422.43994140625,4450.3798828125,4450.3798828125,3923450000,0.012269004495714109,0.016797435108222514,0.016437410839586608,0.028081570388688748,0.02346873463007748
2023-07-03,4450.47998046875,4456.4599609375,4442.2900390625,4455.58984375,4455.58984375,2034280000,0.0011706778016009611,0.0134540453485259,0.01798777729422829,0.017627331553173198,0.029285122661377727
2023-07-05,4442.0400390625,4454.06005859375,4436.60986328125,4446.81982421875,4446.81982421875,3482620000,-0.0019683184132291975,-0.0007999448783010399,0.011459245090104764,0.01598405320773799,0.015624316938671834
2023-07-06,4422.6201171875,4422.6201171875,4385.0498046875,4411.58984375,4411.58984375,3682020000,-0.007922511336500904,-0.009875235724787434,-0.008716118642435045,0.0034459477544697137,0.007934908028495391
2023-07-07,4404.5400390625,4440.39013671875,4397.39990234375,4398.9501953125,4398.9501953125,3630480000,-0.0028651005386203243,-0.010764913083623817,-0.012712042720213645,-0.011556246624838229,0.000570974229082033
2023-07-10,4394.22998046875,4412.60009765625,4389.919921875,4409.52978515625,4409.52978515625,3429600000,0.002405026057131332,-0.0004669651229405325,-0.008385776922961163,-0.010337589457063645,-0.009179013641962164
2023-07-11,4415.5498046875,4443.64013671875,4408.4599609375,4439.259765625,4439.259765625,3624220000,0.0067422110558885695,0.009163452306292008,0.0062720975555332625,-0.0017001045449549501,-0.0036650766111038235
2023-07-12,4467.68994140625,4488.33984375,4463.22998046875,4472.16015625,4472.16015625,3920290000,0.007411233485312474,0.014203412641543345,0.016642598276177756,0.013729815020272484,0.005698529068625335
2023-07-13,4491.5,4517.3798828125,4489.35986328125,4510.0400390625,4510.0400390625,3839530000,0.008470153458069118,0.015944161228315767,0.02279387118431453,0.025253717095587325,0.02231626211851423
2023-07-14,4514.60986328125,4527.759765625,4499.56005859375,4505.419921875,4505.419921875,3647450000,-0.0010244071333035398,0.007437069439143018,0.014903420782515386,0.021746113846774273,0.024203439874348476
2023-07-17,4508.85986328125,4532.85009765625,4504.89990234375,4522.7900390625,4522.7900390625,3538240000,0.0038553825145495324,0.0028270258998965847,0.01132112470116775,0.01881626168495676,0.02568533594840816
2023-07-18,4521.77978515625,4562.2998046875,4514.58984375,4554.97998046875,4554.97998046875,4090010000,0.007117275205842377,0.011000097538771625,0.00996442182708246,0.01851897546714798,0.026067457403555983
2023-07-19,4563.8701171875,4578.43017578125,4557.47998046875,4565.72021484375,4565.72021484375,4115670000,0.002357910335732072,0.009491967438344462,0.013383945118184526,0.012345827376030183,0.020920551886541183
2023-07-20,4554.3798828125,4564.740234375,4527.56005859375,4534.8701171875,4534.8701171875,3761770000,-0.006756896218903741,-0.00441491803860361,0.002670934980546713,0.006536614971117682,0.005505511682810216
2023-07-21,4550.16015625,4555.0,4535.7900390625,4536.33984375,4536.33984375,3570190000,0.0003240945218980773,-0.006434991570055115,-0.004092254367456416,0.0029958951378403764,0.006862827974119634
2023-07-24,4543.39013671875,4563.41015625,4541.2900390625,4554.64013671875,4554.64013671875,3856250000,0.004034153877153557,0.004359555846223717,-0.0024267974390934643,-7.460927412572538e-05,0.007042134916979803
2023-07-25,4555.18994140625,4580.6201171875,4552.419921875,4567.4599609375,4567.4599609375,3812470000,0.002814673351556163,0.0068601820541236425,0.007186499923444778,0.0003810452703811862,0.0027398540766947477
2023-07-26,4558.9599609375,4582.47021484375,4547.580078125,4566.75,4566.75,3990290000,-0.00015543889679858758,0.002658796945036901,0.006703676818194726,0.00702994396502632,0.00022554714432621026
2023-07-27,4598.259765625,4607.06982421875,4528.56005859375,4537.41015625,4537.41015625,4553210000,-0.006424666064487883,-0.00657910631828118,-0.0037829510019561363,0.00023594186874564826,0.0005601128581109727
2023-07-28,4565.75,4590.16015625,4564.009765625,4582.22998046875,4582.22998046875,3981010000,0.009877842794752345,0.003389714888870632,0.0032337490985292483,0.006057524397498515,0.010116115260186298
2023-07-31,4584.81982421875,4594.22021484375,4573.14013671875,4588.9599609375,4588.9599609375,4503600000,0.0014687129405193122,0.011361063450808784,0.004863406347511923,0.0047072114881958615,0.0075351341024880725
2023-08-01,4578.830078125,4584.6201171875,4567.52978515625,4576.72998046875,4576.72998046875,4042370000,-0.002665087639215691,-0.0012002889473996525,0.008665697581822007,0.0021853573041550334,0.00202957871782794
2023-08-02,4550.93017578125,4550.93017578125,4505.75,4513.39013671875,4513.39013671875,4270710000,-0.013839541336347905,-0.01646774538501561,-0.01502321883524449,-0.005293773034417915,-0.011684428374938438
2023-08-03,4494.27001953125,4519.490234375,4485.5400390625,4501.89013671875,4501.89013671875,4149120000,-0.0025479738404268204,-0.016352252387486277,-0.0189737598409907,-0.017532913907080117,-0.007828258479635863
2023-08-04,4513.9599609375,4540.33984375,4474.5498046875,4478.02978515625,4478.02978515625,4143310000,-0.005300074155050516,-0.007834543545177985,-0.021565658392280973,-0.024173271661883877,-0.022740062318268972
2023-08-07,4491.580078125,4519.83984375,4491.14990234375,4518.43994140625,4518.43994140625,3493920000,0.00902409277936278,0.0036761902633994925,0.0011188495863492243,-0.012736176115098252,-0.015367320728778666
2023-08-08,4498.02978515625,4503.31005859375,4464.39013671875,4499.3798828125,4499.3798828125,3884910000,-0.004218283044793103,0.004767743557003934,-0.0005575999924510855,-0.003104153082683747,-0.016900734364129533
2023-08-09,4501.56982421875,4502.43994140625,4461.330078125,4467.7099609375,4467.7099609375,3803100000,-0.007038730380597102,-0.011227322068368961,-0.002304545685014925,-0.007592405577041106,-0.01012103416667176
2023-08-10,4487.16015625,4527.3701171875,4457.919921875,4468.830078125,4468.830078125,4504370000,0.00025071394456976925,-0.0067897811438859534,-0.010979422970001984,-0.002054409522184275,-0.0073435951544224
2023-08-11,4450.68994140625,4476.22998046875,4443.97998046875,4464.0498046875,4464.0498046875,3753290000,-0.0010696923700230787,-0.000819246612246971,-0.007852210536825277,-0.012037370735046737,-0.003121904306016665
2023-08-14,4458.1298828125,4490.330078125,4453.43994140625,4489.72021484375,4489.72021484375,3896410000,0.005750475751703066,0.004674632141644208,0.0049265180816777665,-0.002146888731411556,-0.006356115591869882
2023-08-15,4478.8701171875,4478.8701171875,4432.18994140625,4437.85986328125,4437.85986328125,3832250000,-0.011550909428841738,-0.005866856901719397,-0.006930273539678677,-0.006681297111325035,-0.01367299964296298
2023-08-16,4433.7900390625,4449.9501953125,4403.5498046875,4404.330078125,4404.330078125,3753910000,-0.007555395210577687,-0.019019032953642934,-0.013377925689760706,-0.01443330779474672,-0.014186212481707372
