Date,Ticker,T_5,T_4,T_3,T_2,T_1,Price,P_1
2023-06-09,S&P,4282.3701171875,4273.7900390625,4283.85009765625,4267.52001953125,4293.93017578125,4298.85986328125,4338.93017578125
2023-06-09,CVNA,15.68000030517578,15.0,14.779999732971191,15.529999732971191,24.229999542236328,19.06999969482422,21.26000022888184
2023-06-09,S&P,4282.3701171875,4273.7900390625,4283.85009765625,4267.52001953125,4293.93017578125,4298.85986328125,4338.93017578125
2023-06-09,S&P,4282.3701171875,4273.7900390625,4283.85009765625,4267.52001953125,4293.93017578125,4298.85986328125,4338.93017578125
2023-06-09,AAPL,180.9499969482422,179.5800018310547,179.2100067138672,177.82000732421875,180.57000732421875,180.9600067138672,183.7899932861328
2023-06-16,CVNA,19.06999969482422,21.26000022888184,23.51000022888184,23.399999618530277,26.3799991607666,25.31999969482422,23.520000457763672
2023-06-16,NVDA,387.7000122070313,394.8200073242188,410.2200012207031,429.9700012207031,426.5299987792969,426.9200134277344,438.0799865722656
2023-06-16,AMD,124.91999816894533,129.19000244140625,124.52999877929688,127.33000183105467,124.23999786376952,120.08000183105467,118.93000030517578
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,PYPL,63.4900016784668,63.72999954223633,63.560001373291016,63.59999847412109,65.8499984741211,66.43000030517578,68.88999938964844
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,TSLA,244.3999938964844,249.8300018310547,258.7099914550781,256.7900085449219,255.8999938964844,260.5400085449219,274.45001220703125
2023-06-16,AAPL,180.9600067138672,183.7899932861328,183.30999755859372,183.9499969482422,186.00999450683597,184.9199981689453,185.00999450683597
2023-06-16,AMD,124.91999816894533,129.19000244140625,124.52999877929688,127.33000183105467,124.23999786376952,120.08000183105467,118.93000030517578
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,PYPL,63.4900016784668,63.72999954223633,63.560001373291016,63.59999847412109,65.8499984741211,66.43000030517578,68.88999938964844
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,TSLA,244.3999938964844,249.8300018310547,258.7099914550781,256.7900085449219,255.8999938964844,260.5400085449219,274.45001220703125
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,UBS,20.190000534057617,20.290000915527344,20.280000686645508,20.489999771118164,20.420000076293945,20.40999984741211,20.09000015258789
2023-06-16,DD,69.66999816894531,69.72000122070312,70.7699966430664,69.94000244140625,69.70999908447266,69.41000366210938,68.69999694824219
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,NVDA,387.7000122070313,394.8200073242188,410.2200012207031,429.9700012207031,426.5299987792969,426.9200134277344,438.0799865722656
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-16,AAPL,180.9600067138672,183.7899932861328,183.30999755859372,183.9499969482422,186.00999450683597,184.9199981689453,185.00999450683597
2023-06-16,S&P,4298.85986328125,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375
2023-06-20,AMD,129.19000244140625,124.52999877929688,127.33000183105467,124.23999786376952,120.08000183105467,118.93000030517578,112.11000061035156
2023-06-20,S&P,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625
2023-06-20,S&P,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625
2023-06-20,S&P,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625
2023-06-20,S&P,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625
2023-06-20,S&P,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625
2023-06-20,TSLA,249.8300018310547,258.7099914550781,256.7900085449219,255.8999938964844,260.5400085449219,274.45001220703125,259.4599914550781
2023-06-20,S&P,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625
2023-06-20,UBS,20.290000915527344,20.280000686645508,20.489999771118164,20.420000076293945,20.40999984741211,20.09000015258789,20.049999237060547
2023-06-20,DD,69.72000122070312,70.7699966430664,69.94000244140625,69.70999908447266,69.41000366210938,68.69999694824219,68.41999816894531
2023-06-20,S&P,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625
2023-06-20,NVDA,394.8200073242188,410.2200012207031,429.9700012207031,426.5299987792969,426.9200134277344,438.0799865722656,430.4500122070313
2023-06-20,S&P,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625
2023-06-20,S&P,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625
2023-06-20,S&P,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625
2023-06-20,S&P,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625
2023-06-20,S&P,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625
2023-06-20,AAPL,183.7899932861328,183.30999755859372,183.9499969482422,186.00999450683597,184.9199981689453,185.00999450683597,183.9600067138672
2023-06-20,S&P,4338.93017578125,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625
2023-06-21,AMD,124.52999877929688,127.33000183105467,124.23999786376952,120.08000183105467,118.93000030517578,112.11000061035156,110.6999969482422
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,PYPL,63.560001373291016,63.59999847412109,65.8499984741211,66.43000030517578,68.88999938964844,68.19000244140625,68.56999969482422
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,TSLA,258.7099914550781,256.7900085449219,255.8999938964844,260.5400085449219,274.45001220703125,259.4599914550781,264.6099853515625
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,NVDA,410.2200012207031,429.9700012207031,426.5299987792969,426.9200134277344,438.0799865722656,430.4500122070313,430.25
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-21,S&P,4369.009765625,4372.58984375,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875
2023-06-23,S&P,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875,4348.330078125,4328.81982421875
2023-06-23,META,281.8299865722656,281.0,284.3299865722656,281.6400146484375,284.8800048828125,288.7300109863281,278.4700012207031
2023-06-23,S&P,4425.83984375,4409.58984375,4388.7099609375,4365.68994140625,4381.89013671875,4348.330078125,4328.81982421875
2023-06-23,TSLA,255.8999938964844,260.5400085449219,274.45001220703125,259.4599914550781,264.6099853515625,256.6000061035156,241.0500030517578
